id,street_number,route,city,state,zip_code,site_address,latitude,longitude,county,utility_name,reroof_permit_issue_date,reroof_permit_expiration_date,reroof_type
69952,3821,W Jefferson Blvd,Los Angeles,CA,90016,"3821 W Jefferson Blvd, Los Angeles, CA 90016, USA",34.0258874,-118.3379306,Los Angeles County,,08/01/2019,04/30/2021,Built Up
69953,919,Albany St,Los Angeles,CA,90015,"919 Albany St, Los Angeles, CA 90015, USA",34.0487228,-118.2710258,Los Angeles County,,08/02/2019,03/31/2020,Class A or B
69947,23838,Kittridge St,Los Angeles,CA,91307,"23838 Kittridge St, Canoga Park, CA 91307, USA",34.1902003,-118.6463964,Los Angeles County,,08/02/2019,10/31/2019,Built Up
69330,12201,Venice Blvd,Los Angeles,CA,90066,"12201 Venice Blvd, Los Angeles, CA 90066, USA",34.0051814,-118.4316669,Los Angeles County,,05/10/2013,04/30/2015,Built Up
69336,16935,Vanowen St,Los Angeles,CA,91406,"16935 Vanowen St, Lake Balboa, CA 91406, USA",34.1943543,-118.5026911,Los Angeles County,,05/31/2013,02/28/2014,Built Up
69343,17231,W Sherman Way,Los Angeles,CA,91405,"17231 W Sherman Way, Van Nuys, CA 91405, USA",34.2011999,-118.4531985,Los Angeles County,,07/09/2013,06/30/2014,"Tear off existing roofing material, apply 28lbs base sheet and reroof"
69319,2301,Bellevue Ave,Los Angeles,CA,90026,"2301 Bellevue Ave, Los Angeles, CA 90026, USA",34.0751499,-118.2701579,Los Angeles County,,09/11/2018,04/30/2019,Built Up
69456,1100,W Manchester Ave,Los Angeles,CA,90044,"1100 W Manchester Ave, Los Angeles, CA 90044, USA",33.9596286,-118.2941828,Los Angeles County,,04/14/2015,10/31/2015,Built Up
69470,2317,Canyonback Rd,Los Angeles,CA,90049,"2317 Canyonback Rd, Los Angeles, CA 90049, USA",34.109735,-118.495308,Los Angeles County,,06/30/2015,05/31/2015,Built Up
69478,8351,Sunland Blvd,Los Angeles,CA,91352,"8351 Sunland Blvd, Sun Valley, CA 91352, USA",34.2229392,-118.3663971,Los Angeles County,,07/16/2015,09/30/2015,Class A or B
69484,10640,N Sepulveda Blvd,Los Angeles,CA,91345,"10640 N Sepulveda Blvd, Mission Hills, CA 91345, USA",34.2749758,-118.468043,Los Angeles County,,08/11/2015,07/31/2016,Built Up
69459,9131,N Independence Ave,Los Angeles,CA,91311,"9131 N Independence Ave, Chatsworth, CA 91311, USA",34.2692768,-118.5907548,Los Angeles County,,10/22/2015,05/31/2017,Built Up
69577,1936,Pontius Ave,Los Angeles,CA,90025,"1936 Pontius Ave, Los Angeles, CA 90025, USA",34.0433983,-118.441138,Los Angeles County,,06/21/2016,11/30/2016,Built Up
69954,1540,Calzona St,Los Angeles,CA,90023,"1540 Calzona St, Los Angeles, CA 90023, USA",34.0152053,-118.1963599,Los Angeles County,,03/10/2017,08/31/2018,Built Up
69669,14344,W Sherman Way,Los Angeles,CA,91405,"14344 W Sherman Way, Van Nuys, CA 91405, USA",34.2011946,-118.4508266,Los Angeles County,,05/15/2017,01/31/2019,Comp Shingle
69684,16625,Arminta St,Los Angeles,CA,91406,"16625 Arminta St, Van Nuys, CA 91406, USA",34.2151112,-118.4953831,Los Angeles County,,06/14/2017,06/30/2017,Built Up
69692,5750,Mesmer Ave,Culver City,CA,90230,"5750 Mesmer Ave, Culver City, CA 90230, USA",33.9841108,-118.3978713,Los Angeles County,,07/05/2017,10/31/2018,Comp Shingle
69691,20211,Prairie St,Los Angeles,CA,91311,"20211 Prairie St, Chatsworth, CA 91311, USA",34.2397054,-118.5731869,Los Angeles County,,01/30/2018,07/31/2017,Built Up
69768,9635,Laurel Canyon Blvd,Los Angeles,CA,91331,"9635 Laurel Canyon Blvd, Arleta, CA 91331, USA",34.2438571,-118.4175881,Los Angeles County,,03/05/2018,06/30/2018,Built Up
69855,5930,W Pico Blvd,Los Angeles,CA,90035,"5930 W Pico Blvd, Los Angeles, CA 90035, USA",34.0516179,-118.3690677,Los Angeles County,,01/04/2019,02/28/2019,Built Up
69864,734,N Highland Ave,Los Angeles,CA,90038,"734 N Highland Ave, Los Angeles, CA 90038, USA",34.0845645,-118.3383803,Los Angeles County,,01/17/2019,03/31/2018,Built Up
69896,9924,Commerce Ave,Los Angeles,CA,91042,"9924 Commerce Ave, Tujunga, CA 91042, USA",34.2493593,-118.2884807,Los Angeles County,,04/24/2019,09/30/2019,Built Up
69902,1529,S Robertson Blvd,Los Angeles,CA,90035,"1529 S Robertson Blvd, Los Angeles, CA 90035, USA",34.0512965,-118.3844208,Los Angeles County,,04/18/2019,03/31/2021,Class A or B
69920,12426,Ventura Blvd,Los Angeles,CA,91604,"12426 Ventura Blvd, Studio City, CA 91604, USA",34.1425772,-118.4039602,Los Angeles County,,06/11/2019,05/31/2020,Comp Shingle
69925,16946,W Sherman Way,Los Angeles,CA,91335,"16946 W Sherman Way, Reseda, CA 91335, USA",34.2010778,-118.5199707,Los Angeles County,,06/21/2019,07/31/2020,Class A or B
69937,10962,Le Conte Ave,Los Angeles,CA,90024,"10962 Le Conte Ave, Los Angeles, CA 90024, USA",34.0634223,-118.4475013,Los Angeles County,,07/09/2019,01/31/2020,Built Up
